id,session,date,time,type_of_log
2697000508,SE09,27/02/18,11:53:35,OUT
2697005153,SE09,27/02/18,11:53:36,OUT
2697006690,SE09,27/02/18,11:54:08,OUT
2697006112,SE09,27/02/18,11:54:10,OUT
2697001772,SE09,27/02/18,11:54:14,OUT
2697001856,SE09,27/02/18,11:54:15,OUT
2697005270,SE09,27/02/18,11:54:19,OUT
2697002630,SE09,27/02/18,11:54:35,OUT
2697004442,SE09,27/02/18,11:54:37,OUT
2697000592,SE09,27/02/18,11:55:32,OUT
2697000679,SE09,27/02/18,11:55:35,OUT
2697000616,SE09,27/02/18,11:55:36,OUT
2698000099,SE09,27/02/18,11:55:43,OUT
2604011880,SE09,27/02/18,11:56:21,OUT
2604011877,SE09,27/02/18,11:56:22,OUT
2604011878,SE09,27/02/18,11:56:30,OUT
2697004858,SE09,27/02/18,11:56:34,OUT
2697001225,SE09,27/02/18,11:56:38,OUT
2697003553,SE09,27/02/18,11:56:47,OUT
2697003702,SE09,27/02/18,11:57:25,OUT
2611010213,SE09,27/02/18,11:57:57,OUT
2697001557,SE09,27/02/18,11:58:26,OUT
2697001655,SE09,27/02/18,11:58:31,OUT
2697001989,SE10,27/02/18,11:37:13,OUT
2697003833,SE10,27/02/18,11:37:49,OUT
2697001772,SE10,27/02/18,11:38:23,OUT
2697001856,SE10,27/02/18,11:38:28,OUT
2604011954,SE10,27/02/18,11:42:37,OUT
2604011952,SE10,27/02/18,11:42:46,OUT
2604011953,SE10,27/02/18,11:42:47,OUT
2697003786,SE10,27/02/18,11:45:18,OUT
2697003786,SE10,27/02/18,11:45:19,OUT
2698000113,SE10,27/02/18,11:48:48,OUT
2698000106,SE10,27/02/18,11:48:50,OUT
2697001519,SE10,27/02/18,11:49:40,OUT
2698000038,SE10,27/02/18,11:50:48,OUT
2697000602,SE10,27/02/18,11:50:49,OUT
2697004037,SE10,27/02/18,11:51:17,OUT
2698000037,SE10,27/02/18,11:51:20,OUT
2698000035,SE10,27/02/18,11:51:22,OUT
2697000097,SE10,27/02/18,11:51:36,OUT
2697006665,SE10,27/02/18,11:51:53,OUT
2697003928,SE10,27/02/18,11:58:22,OUT
2697005786,SE10,27/02/18,11:58:25,OUT
2697001873,SE10,27/02/18,11:59:54,OUT
2697004984,SE10,27/02/18,12:01:14,OUT
2604011956,SE10,27/02/18,12:01:18,OUT
2604011819,SE10,27/02/18,12:01:23,OUT
2604011821,SE10,27/02/18,12:01:24,OUT
2697001519,SE10,27/02/18,12:01:30,OUT
2698000196,SE10,27/02/18,12:01:40,OUT
2698000190,SE10,27/02/18,12:01:45,OUT
2697004659,SE10,27/02/18,12:01:49,OUT
2697004902,SE10,27/02/18,12:01:50,OUT
2697006305,SE10,27/02/18,12:01:55,OUT
2697006235,SE10,27/02/18,12:01:57,OUT
2697002503,SE10,27/02/18,12:02:05,OUT
2697000344,SE10,27/02/18,12:02:17,OUT
2697005196,SE10,27/02/18,12:02:19,OUT
2604013790,SE10,27/02/18,12:02:25,OUT
2697005760,SE10,27/02/18,12:02:28,OUT
2697005237,SE10,27/02/18,12:02:30,OUT
2697006538,SE10,27/02/18,12:02:37,OUT
2697006573,SE10,27/02/18,12:02:38,OUT
2697006858,SE10,27/02/18,12:02:39,OUT
2697006858,SE10,27/02/18,12:02:41,OUT
2697001185,SE10,27/02/18,12:02:48,OUT
2697001197,SE10,27/02/18,12:02:54,OUT
2697001182,SE10,27/02/18,12:02:57,OUT
2697004724,SE10,27/02/18,12:03:30,OUT
2697003444,SE10,27/02/18,12:03:33,OUT
2697004576,SE11,27/02/18,11:40:53,OUT
2697003612,SE11,27/02/18,11:46:02,OUT
2697006334,SE11,27/02/18,11:47:09,OUT
2697006084,SE11,27/02/18,11:50:00,OUT
2697005011,SE11,27/02/18,11:50:02,OUT
2697003083,SE11,27/02/18,11:50:59,OUT
2697003081,SE11,27/02/18,11:51:00,OUT
2697000867,SE11,27/02/18,11:52:00,OUT
2698000039,SE11,27/02/18,11:52:16,OUT
2698000029,SE11,27/02/18,11:52:20,OUT
2697003716,SE11,27/02/18,11:53:37,OUT
2697002118,SE11,27/02/18,11:54:15,OUT
2697002375,SE11,27/02/18,11:54:17,OUT
2604011891,SE11,27/02/18,11:54:19,OUT
2697005340,SE11,27/02/18,11:54:21,OUT
2697002863,SE11,27/02/18,11:54:25,OUT
2697005196,SE11,27/02/18,11:54:35,OUT
2697000344,SE11,27/02/18,11:54:38,OUT
2697003099,SE11,27/02/18,11:54:42,OUT
2604011919,SE11,27/02/18,11:54:55,OUT
2698000166,SE11,27/02/18,11:55:05,OUT
2698000161,SE11,27/02/18,11:55:07,OUT
2697002036,SE11,27/02/18,11:55:23,OUT
2697002047,SE11,27/02/18,11:55:26,OUT
2697002034,SE11,27/02/18,11:55:29,OUT
2697002040,SE11,27/02/18,11:55:32,OUT
2697002048,SE11,27/02/18,11:55:33,OUT
2697004868,SE11,27/02/18,11:55:40,OUT
2697002425,SE11,27/02/18,11:55:43,OUT
2697002042,SE11,27/02/18,11:55:48,OUT
2697002043,SE11,27/02/18,11:55:52,OUT
2611011531,SE11,27/02/18,11:55:56,OUT
2697003348,SE11,27/02/18,11:55:57,OUT
2697002114,SE11,27/02/18,11:56:01,OUT
2697003920,SE11,27/02/18,11:56:04,OUT
2697006993,SE11,27/02/18,11:56:07,OUT
2697006993,SE11,27/02/18,11:56:07,OUT
2697001724,SE11,27/02/18,11:56:10,OUT
2697003678,SE11,27/02/18,11:56:13,OUT
2604011924,SE11,27/02/18,11:56:14,OUT
2697000875,SE11,27/02/18,11:56:20,OUT
2697001424,SE11,27/02/18,11:56:22,OUT
2697002268,SE11,27/02/18,11:56:29,OUT
2697001665,SE11,27/02/18,11:56:33,OUT
2697004163,SE11,27/02/18,11:56:36,OUT
2697002696,SE11,27/02/18,11:56:40,OUT
2697004692,SE11,27/02/18,11:56:44,OUT
2697003085,SE11,27/02/18,11:56:55,OUT
2698000113,SE11,27/02/18,11:56:57,OUT
2698000106,SE11,27/02/18,11:57:03,OUT
2697005983,SE11,27/02/18,11:57:22,OUT
2697000804,SE11,27/02/18,11:57:29,OUT
2697000304,SE11,27/02/18,11:57:36,OUT
2697002924,SE11,27/02/18,11:59:11,OUT
2697002489,SE11,27/02/18,11:59:24,OUT
2697003085,SE11,27/02/18,11:59:30,OUT
2697000166,SE11,27/02/18,12:01:25,OUT
2697001671,SE11,27/02/18,12:02:19,OUT
2698000118,SE12,27/02/18,11:24:25,OUT
2698000111,SE12,27/02/18,11:24:26,OUT
2697002268,SE12,27/02/18,11:26:06,OUT
2697006197,SE12,27/02/18,11:26:09,OUT
2697000136,SE12,27/02/18,11:35:13,OUT
2698000058,SE12,27/02/18,11:37:26,OUT
2697005009,SE12,27/02/18,11:38:00,OUT
2697000553,SE12,27/02/18,11:40:22,OUT
2697005726,SE12,27/02/18,11:43:10,OUT
2697003239,SE12,27/02/18,11:43:14,OUT
2697005663,SE12,27/02/18,11:43:34,OUT
2697005711,SE12,27/02/18,11:43:36,OUT
2697005711,SE12,27/02/18,11:43:37,OUT
2697005631,SE12,27/02/18,11:43:43,OUT
2698000147,SE12,27/02/18,11:43:46,OUT
2697003522,SE12,27/02/18,11:44:01,OUT
2697006521,SE12,27/02/18,11:44:11,OUT
2697005617,SE12,27/02/18,11:44:21,OUT
2697003372,SE12,27/02/18,11:44:39,OUT
2604013807,SE12,27/02/18,11:46:46,OUT
2697004229,SE12,27/02/18,11:46:53,OUT
2697005362,SE12,27/02/18,11:47:25,OUT
2697006303,SE12,27/02/18,11:47:49,OUT
2697002004,SE12,27/02/18,11:47:53,OUT
2697003379,SE12,27/02/18,11:48:21,OUT
2697003370,SE12,27/02/18,11:48:24,OUT
2697003586,SE12,27/02/18,11:48:30,OUT
2697004764,SE12,27/02/18,11:48:50,OUT
2697000353,SE12,27/02/18,11:49:04,OUT
2697004022,SE12,27/02/18,11:49:16,OUT
2697003929,SE12,27/02/18,11:49:19,OUT
2697002268,SE12,27/02/18,11:49:26,OUT
2697005786,SE12,27/02/18,11:49:31,OUT
2697003986,SE12,27/02/18,11:49:41,OUT
2697004213,SE12,27/02/18,11:49:48,OUT
2697000982,SE12,27/02/18,11:49:57,OUT
2698000169,SE12,27/02/18,11:50:12,OUT
2697005083,SE12,27/02/18,11:50:14,OUT
2611011619,SE12,27/02/18,11:50:17,OUT
2604017242,SE12,27/02/18,11:51:21,OUT
2697006997,SE12,27/02/18,11:55:02,OUT
2697007021,SE12,27/02/18,11:55:07,OUT
2604011796,SE12,27/02/18,11:55:10,OUT
2604011795,SE12,27/02/18,11:55:12,OUT
2697006878,SE12,27/02/18,11:55:15,OUT
2697004587,SE12,27/02/18,11:57:18,OUT
2697003612,SE12,27/02/18,11:57:24,OUT
2697006334,SE12,27/02/18,11:58:31,OUT
2697004576,SE12,27/02/18,11:59:37,OUT
2611007831,SE12,27/02/18,11:59:58,OUT
2697003913,SE12,27/02/18,12:00:22,OUT
2698000029,SE12,27/02/18,12:00:53,OUT
2698000039,SE12,27/02/18,12:00:56,OUT
2697002320,SE12,27/02/18,12:01:20,OUT
2697002245,SE12,27/02/18,12:01:22,OUT
2697003300,SE12,27/02/18,12:02:08,OUT
2697002048,SE12,27/02/18,12:02:57,OUT
2697000867,SE12,27/02/18,12:03:12,OUT
2697006118,SE12,27/02/18,12:03:22,OUT
2604013701,SE12,27/02/18,12:03:27,OUT
2697003722,SE12,27/02/18,12:03:55,OUT
2697003730,SE12,27/02/18,12:03:57,OUT
2697003717,SE12,27/02/18,12:04:25,OUT
2604011389,SE12,27/02/18,12:04:49,OUT
2697003906,SE12,27/02/18,12:05:14,OUT
2697006838,SE12,27/02/18,12:05:18,OUT
2697006817,SE12,27/02/18,12:05:20,OUT
2697006815,SE12,27/02/18,12:05:34,OUT
2604011393,SE12,27/02/18,12:05:46,OUT
2698000172,SE12,27/02/18,12:05:53,OUT
2604011392,SE12,27/02/18,12:05:54,OUT
2604011390,SE12,27/02/18,12:05:57,OUT
2698000161,SE12,27/02/18,12:05:58,OUT
2698000166,SE12,27/02/18,12:06:03,OUT
2604016589,SE12,27/02/18,12:09:36,OUT
2698000142,SE12,27/02/18,12:11:20,OUT
2697005510,SE12,27/02/18,12:11:23,OUT
2697005725,SE12,27/02/18,12:12:02,OUT
2697006742,SE12,27/02/18,12:12:14,OUT
2697002844,SE12,27/02/18,12:12:17,OUT
2697005727,SE12,27/02/18,12:12:25,OUT
2697004898,SE12,27/02/18,12:12:58,OUT
2697004815,SE12,27/02/18,12:13:01,OUT
2697002537,SE12,27/02/18,12:13:36,OUT
2697001989,SE12,27/02/18,12:16:26,OUT
2697001071,SE12,27/02/18,12:16:29,OUT
2697001069,SE12,27/02/18,12:16:42,OUT
2697004577,SE12,27/02/18,12:16:52,OUT
2697005340,SE12,27/02/18,12:16:57,OUT
2697003957,SE12,27/02/18,12:17:03,OUT
2697000495,SE12,27/02/18,12:17:04,OUT
2697000086,SE12,27/02/18,12:17:28,OUT
2698000111,SE12,27/02/18,12:17:44,OUT
2697001050,SE12,27/02/18,12:17:56,OUT
2697000431,SE12,27/02/18,12:18:03,OUT
2604011766,SE12,27/02/18,12:18:05,OUT
2697000184,SE12,27/02/18,12:18:09,OUT
2698000118,SE12,27/02/18,12:18:11,OUT
2697001851,SE12,27/02/18,12:18:13,OUT
2697002966,SE12,27/02/18,12:18:15,OUT
2697004664,SE12,27/02/18,12:18:16,OUT
2697002869,SE12,27/02/18,12:18:21,OUT
2604011806,SE12,27/02/18,12:18:25,OUT
2697003095,SE12,27/02/18,12:18:27,OUT
2604011764,SE12,27/02/18,12:18:29,OUT
2604011725,SE12,27/02/18,12:18:31,OUT
2697002173,SE12,27/02/18,12:18:32,OUT
2697005345,SE12,27/02/18,12:18:35,OUT
2697001258,SE12,27/02/18,12:18:36,OUT
2697005854,SE12,27/02/18,12:18:38,OUT
2697005828,SE12,27/02/18,12:18:40,OUT
2604011725,SE12,27/02/18,12:18:42,OUT
2697004951,SE12,27/02/18,12:18:44,OUT
2698000114,SE12,27/02/18,12:18:45,OUT
2697004950,SE12,27/02/18,12:18:48,OUT
2604011949,SE12,27/02/18,12:18:52,OUT
2604011921,SE12,27/02/18,12:18:54,OUT
2698000290,SE12,27/02/18,12:18:56,OUT
2604011948,SE12,27/02/18,12:18:58,OUT
2698000284,SE12,27/02/18,12:18:59,OUT
2604011902,SE12,27/02/18,12:19:07,OUT
2697003906,SE12,27/02/18,12:19:09,OUT
2604011901,SE12,27/02/18,12:19:11,OUT
2697000992,SE12,27/02/18,12:19:28,OUT
2697001001,SE12,27/02/18,12:19:30,OUT
2697006113,SE12,27/02/18,12:19:34,OUT
2697006093,SE12,27/02/18,12:19:36,OUT
2697000304,SE12,27/02/18,12:19:42,OUT
2697002672,SE12,27/02/18,12:19:44,OUT
2697002565,SE12,27/02/18,12:19:46,OUT
2697004703,SE12,27/02/18,12:19:48,OUT
2697000953,SE12,27/02/18,12:19:49,OUT
2697005757,SE12,27/02/18,12:19:51,OUT
2697005379,SE12,27/02/18,12:20:02,OUT
2697000524,SE12,27/02/18,12:20:18,OUT
2697004690,SE12,27/02/18,12:20:40,OUT
2697005566,SE12,27/02/18,12:21:38,OUT
2697003786,SE12,27/02/18,12:21:51,OUT
2697006987,SE12,27/02/18,12:22:37,OUT
2698000143,SE12,27/02/18,12:22:40,OUT
2697000851,SE12,27/02/18,12:22:44,OUT
2611011676,SE12,27/02/18,12:22:54,OUT
2697004576,SE12,27/02/18,12:23:27,OUT
2697000621,SE12,27/02/18,12:23:36,OUT
2697006459,SE12,27/02/18,12:23:53,OUT
2697004915,SE12,27/02/18,12:24:33,OUT
2697005362,SE12,27/02/18,12:25:07,OUT
2697003704,SE12,27/02/18,12:25:10,OUT
2698000031,SE12,27/02/18,12:25:21,OUT
2697005229,SE12,27/02/18,12:25:24,OUT
2697001627,SE170,27/02/18,10:38:10,IN
2611008549,SE170,27/02/18,10:38:12,IN
2611008550,SE170,27/02/18,10:38:14,IN
2611008547,SE170,27/02/18,10:38:16,IN
2697001155,SE170,27/02/18,10:38:22,IN
2697005388,SE170,27/02/18,10:38:29,IN
2697005475,SE170,27/02/18,10:38:30,IN
2604011463,SE170,27/02/18,10:38:32,IN
2697001133,SE170,27/02/18,10:38:35,IN
2698000054,SE170,27/02/18,10:38:39,IN
2697004716,SE170,27/02/18,10:38:42,IN
2697006403,SE170,27/02/18,10:39:03,IN
2697006320,SE170,27/02/18,10:39:04,IN
2604012694,SE170,27/02/18,10:39:17,IN
2604012698,SE170,27/02/18,10:39:20,IN
2611008550,SE170,27/02/18,10:39:31,IN
2698000067,SE170,27/02/18,10:41:41,IN
2697006044,SE170,27/02/18,10:42:04,IN
2697006600,SE170,27/02/18,10:42:39,IN
2604017368,SE170,27/02/18,10:42:45,IN
2697003578,SE170,27/02/18,10:44:30,IN
2604011930,SE170,27/02/18,10:44:33,IN
2698000091,SE170,27/02/18,10:44:35,IN
2604011929,SE170,27/02/18,10:44:36,IN
2604011947,SE170,27/02/18,10:44:46,IN
2604017389,SE170,27/02/18,10:44:48,IN
2604017459,SE170,27/02/18,10:45:05,IN
2604013828,SE170,27/02/18,10:45:25,IN
2604011901,SE170,27/02/18,10:45:33,IN
2604011902,SE170,27/02/18,10:45:35,IN
2697005318,SE170,27/02/18,10:45:45,IN
2697001946,SE170,27/02/18,10:45:47,IN
2698000010,SE170,27/02/18,10:46:16,IN
2604011778,SE170,27/02/18,10:47:54,IN
2611009889,SE170,27/02/18,10:48:51,IN
2697002650,SE170,27/02/18,10:49:24,IN
2697002659,SE170,27/02/18,10:49:26,IN
2697002936,SE170,27/02/18,10:49:42,IN
2697001938,SE170,27/02/18,10:50:19,IN
2698000060,SE170,27/02/18,10:50:48,IN
2698000061,SE170,27/02/18,10:50:49,IN
2697005091,SE170,27/02/18,10:51:22,IN
2698000039,SE170,27/02/18,10:51:32,IN
2697002140,SE170,27/02/18,10:51:37,IN
2697002653,SE170,27/02/18,10:51:39,IN
2698000029,SE170,27/02/18,10:51:41,IN
2697006672,SE170,27/02/18,10:54:17,IN
2697002761,SE170,27/02/18,10:54:52,IN
2611008162,SE170,27/02/18,10:54:58,IN
2697002418,SE170,27/02/18,10:55:17,IN
2697004615,SE170,27/02/18,10:55:38,IN
2697004617,SE170,27/02/18,10:55:40,IN
2697000498,SE170,27/02/18,10:56:12,IN
2698000113,SE170,27/02/18,10:56:18,IN
2698000106,SE170,27/02/18,10:56:20,IN
2697003296,SE170,27/02/18,10:56:25,IN
2604013799,SE170,27/02/18,10:56:30,IN
2604013798,SE170,27/02/18,10:56:31,IN
2697003507,SE170,27/02/18,10:56:51,IN
2698000095,SE170,27/02/18,10:57:17,IN
2604011635,SE170,27/02/18,10:57:21,IN
2697004810,SE170,27/02/18,10:57:25,IN
2697002985,SE170,27/02/18,10:57:38,IN
2604011775,SE170,27/02/18,10:58:02,IN
2697002888,SE170,27/02/18,10:58:06,IN
2698000109,SE170,27/02/18,10:58:08,IN
2604011226,SE170,27/02/18,10:59:11,IN
2697004944,SE170,27/02/18,10:59:14,IN
2698000020,SE170,27/02/18,10:59:17,IN
2604011699,SE170,27/02/18,10:59:23,IN
2697005862,SE170,27/02/18,10:59:29,IN
2604011497,SE170,27/02/18,10:59:32,IN
2604011698,SE170,27/02/18,10:59:36,IN
2604011523,SE170,27/02/18,10:59:38,IN
2697000179,SE170,27/02/18,10:59:40,IN
2697000232,SE170,27/02/18,10:59:43,IN
2604013223,SE170,27/02/18,10:59:47,IN
2604013213,SE170,27/02/18,10:59:59,IN
2697004954,SE170,27/02/18,11:00:05,IN
2604017253,SE170,27/02/18,11:00:06,IN
2697004922,SE170,27/02/18,11:00:29,IN
2697004823,SE170,27/02/18,11:00:33,IN
2611008102,SE170,27/02/18,11:00:43,IN
2604013841,SE170,27/02/18,11:01:15,IN
2604013029,SE170,27/02/18,11:01:19,IN
2697002645,SE170,27/02/18,11:01:33,IN
2698000068,SE170,27/02/18,11:02:04,IN
2698000108,SE170,27/02/18,11:02:22,IN
2697005814,SE170,27/02/18,11:03:03,IN
2604017055,SE170,27/02/18,11:03:13,IN
2697005471,SE170,27/02/18,11:03:19,IN
2697005915,SE170,27/02/18,11:03:20,IN
2697005669,SE170,27/02/18,11:03:22,IN
2697005340,SE170,27/02/18,11:03:26,IN
2697002661,SE170,27/02/18,11:03:40,IN
2604011912,SE170,27/02/18,11:03:42,IN
2697000812,SE170,27/02/18,11:03:45,IN
2604011959,SE170,27/02/18,11:04:05,IN
2604011958,SE170,27/02/18,11:04:09,IN
2604011227,SE170,27/02/18,11:04:24,IN
2697006304,SE170,27/02/18,11:04:31,IN
2697002102,SE170,27/02/18,11:04:34,IN
2697002103,SE170,27/02/18,11:04:37,IN
2697001417,SE170,27/02/18,11:05:02,IN
2698000129,SE170,27/02/18,11:05:35,IN
2697004832,SE170,27/02/18,11:05:38,IN
2697004622,SE170,27/02/18,11:05:44,IN
2697000298,SE170,27/02/18,11:05:53,IN
2604012706,SE170,27/02/18,11:06:32,IN
2697001679,SE170,27/02/18,11:07:06,IN
2697005745,SE170,27/02/18,11:07:13,IN
2604011778,SE170,27/02/18,11:09:24,IN
2604012600,SE170,27/02/18,11:09:29,IN
2604017146,SE170,27/02/18,11:11:31,IN
2604016587,SE170,27/02/18,11:12:05,IN
2604011937,SE171,27/02/18,11:29:05,IN
2.90E+13,SE171,27/02/18,11:29:48,IN
2697003185,SE171,27/02/18,11:29:52,IN
2697005318,SE171,27/02/18,11:30:33,IN
2697004110,SE171,27/02/18,11:31:42,IN
2604011904,SE171,27/02/18,11:31:46,IN
2697005557,SE171,27/02/18,11:31:51,IN
2604011873,SE171,27/02/18,11:31:55,IN
2697006838,SE171,27/02/18,11:31:58,IN
2697006817,SE171,27/02/18,11:31:59,IN
2698000141,SE171,27/02/18,11:32:00,IN
2697006815,SE171,27/02/18,11:32:01,IN
2697005567,SE171,27/02/18,11:32:03,IN
2698000094,SE171,27/02/18,11:36:15,IN
2697000186,SE171,27/02/18,11:37:08,IN
2697003380,SE171,27/02/18,11:41:07,IN
2604011817,SE171,27/02/18,11:41:17,IN
2604011818,SE171,27/02/18,11:41:19,IN
2697004771,SE171,27/02/18,11:41:37,IN
2604011888,SE171,27/02/18,11:41:58,IN
2604011887,SE171,27/02/18,11:42:00,IN
2697002503,SE171,27/02/18,11:42:04,IN
2604011890,SE171,27/02/18,11:43:14,IN
2604012964,SE171,27/02/18,11:43:31,IN
2604016530,SE171,27/02/18,11:43:34,IN
0,SE171,27/02/18,11:44:37,IN
2697006648,SE171,27/02/18,11:44:38,IN
2697005799,SE171,27/02/18,11:44:39,IN
2697003184,SE171,27/02/18,11:44:47,IN
2697006939,SE171,27/02/18,11:44:53,IN
2697004810,SE171,27/02/18,11:44:58,IN
2604011570,SE171,27/02/18,11:45:13,IN
2697004415,SE171,27/02/18,11:45:18,IN
2697005662,SE171,27/02/18,11:45:23,IN
2697002361,SE171,27/02/18,11:45:53,IN
2697003476,SE171,27/02/18,11:45:57,IN
2697006221,SE171,27/02/18,11:46:10,IN
2611011683,SE171,27/02/18,11:46:16,IN
2604011949,SE171,27/02/18,11:46:49,IN
2604011921,SE171,27/02/18,11:46:51,IN
2604011948,SE171,27/02/18,11:46:55,IN
2697005488,SE171,27/02/18,11:47:13,IN
2697004770,SE171,27/02/18,11:47:20,IN
2604011769,SE171,27/02/18,11:49:37,IN
2604011770,SE171,27/02/18,11:49:38,IN
2604011771,SE171,27/02/18,11:49:47,IN
2698000071,SE171,27/02/18,11:49:51,IN
2697006838,SE171,27/02/18,11:49:53,IN
2698000216,SE171,27/02/18,11:50:04,IN
2698000154,SE171,27/02/18,11:51:08,IN
2698000165,SE171,27/02/18,11:51:14,IN
2697002266,SE171,27/02/18,11:51:44,IN
2697000218,SE171,27/02/18,11:51:51,IN
2697005626,SE171,27/02/18,11:53:45,IN
2697005558,SE171,27/02/18,11:53:50,IN
2604017794,SE171,27/02/18,11:55:25,IN
2604017798,SE171,27/02/18,11:55:26,IN
2604013003,SE171,27/02/18,11:55:35,IN
2604011722,SE171,27/02/18,11:56:44,IN
2697003750,SE171,27/02/18,11:56:47,IN
2697004408,SE171,27/02/18,11:58:59,IN
2697004976,SE171,27/02/18,11:59:06,IN
2697004996,SE171,27/02/18,11:59:07,IN
2697004070,SE171,27/02/18,11:59:09,IN
2697004852,SE171,27/02/18,11:59:12,IN
2697004144,SE171,27/02/18,11:59:19,IN
2697006204,SE171,27/02/18,11:59:36,IN
2604011960,SE171,27/02/18,12:00:38,IN
2698000175,SE171,27/02/18,12:03:39,IN
2698000167,SE171,27/02/18,12:03:41,IN
2698000174,SE171,27/02/18,12:03:43,IN
2698000157,SE171,27/02/18,12:03:45,IN
2698000057,SE171,27/02/18,12:03:57,IN
2697005660,SE171,27/02/18,12:05:58,IN
2604011964,SE171,27/02/18,12:06:01,IN
2604011961,SE171,27/02/18,12:06:07,IN
2697000380,SE171,27/02/18,12:07:57,IN
6,SE171,27/02/18,12:08:44,IN
2604011920,SE171,27/02/18,12:08:44,IN
5,SE171,27/02/18,12:14:57,IN
2604011858,SE171,27/02/18,12:14:58,IN
4,SE171,27/02/18,12:18:26,IN
2697001751,SE171,27/02/18,12:18:27,IN
2697001764,SE171,27/02/18,12:18:31,IN
2604012829,SE170,27/02/18,10:37:50,OUT
2604012829,SE170,27/02/18,10:37:58,OUT
2697003476,SE170,27/02/18,11:14:54,OUT
2697005331,SE170,27/02/18,11:15:02,OUT
2698000130,SE170,27/02/18,11:15:05,OUT
2604011832,SE170,27/02/18,11:15:19,OUT
2698000156,SE170,27/02/18,11:15:23,OUT
2697000298,SE170,27/02/18,11:20:06,OUT
2697003173,SE170,27/02/18,11:20:24,OUT
2697001417,SE170,27/02/18,11:20:39,OUT
2697003211,SE170,27/02/18,11:25:52,OUT
2697005340,SE170,27/02/18,11:26:54,OUT
2697004823,SE170,27/02/18,11:27:18,OUT
2697004825,SE170,27/02/18,11:27:24,OUT
2697004810,SE170,27/02/18,11:28:06,OUT
2697006682,SE170,27/02/18,11:28:14,OUT
2611008550,SE170,27/02/18,11:28:19,OUT
2604011857,SE170,27/02/18,11:29:15,OUT
2611008547,SE170,27/02/18,11:30:08,OUT
2697003423,SE170,27/02/18,11:31:16,OUT
2604011778,SE170,27/02/18,11:34:08,OUT
2611008548,SE170,27/02/18,11:35:35,OUT
2604013199,SE170,27/02/18,11:37:46,OUT
2604011912,SE170,27/02/18,11:42:39,OUT
2604011817,SE170,27/02/18,11:42:54,OUT
2604011818,SE170,27/02/18,11:42:56,OUT
2604017459,SE170,27/02/18,11:43:08,OUT
2604017389,SE170,27/02/18,11:43:13,OUT
2697005745,SE170,27/02/18,11:43:44,OUT
2697001679,SE170,27/02/18,11:43:48,OUT
2697005544,SE170,27/02/18,11:45:20,OUT
2697004195,SE170,27/02/18,11:47:29,OUT
2697006928,SE170,27/02/18,11:47:31,OUT
2697005044,SE170,27/02/18,11:47:45,OUT
2697000186,SE170,27/02/18,11:47:53,OUT
2697003368,SE170,27/02/18,11:48:32,OUT
2697003365,SE170,27/02/18,11:48:33,OUT
2697000232,SE170,27/02/18,11:48:37,OUT
2697000179,SE170,27/02/18,11:48:39,OUT
2697003176,SE170,27/02/18,11:48:53,OUT
2697006817,SE170,27/02/18,11:48:55,OUT
2697006815,SE170,27/02/18,11:49:01,OUT
2604011890,SE170,27/02/18,11:49:05,OUT
2604011873,SE170,27/02/18,11:49:08,OUT
2698000164,SE170,27/02/18,11:49:20,OUT
2698000129,SE170,27/02/18,11:49:23,OUT
2697005567,SE170,27/02/18,11:49:29,OUT
2697005557,SE170,27/02/18,11:49:30,OUT
2.96E+13,SE170,27/02/18,11:49:33,OUT
2604011904,SE170,27/02/18,11:49:36,OUT
2697002659,SE170,27/02/18,11:54:09,OUT
2697002650,SE170,27/02/18,11:54:14,OUT
2697002661,SE170,27/02/18,11:54:31,OUT
2604011862,SE170,27/02/18,11:57:36,OUT
2698000094,SE170,27/02/18,12:00:17,OUT
2604017798,SE170,27/02/18,12:00:19,OUT
2604017794,SE170,27/02/18,12:00:19,OUT
2604011949,SE170,27/02/18,12:01:34,OUT
2604011921,SE170,27/02/18,12:01:39,OUT
2604011948,SE170,27/02/18,12:01:40,OUT
2697004110,SE170,27/02/18,12:02:04,OUT
2604011463,SE170,27/02/18,12:02:10,OUT
2698000071,SE170,27/02/18,12:02:24,OUT
2697005662,SE170,27/02/18,12:02:31,OUT
2697005653,SE170,27/02/18,12:02:33,OUT
2604011769,SE170,27/02/18,12:07:34,OUT
2697004852,SE170,27/02/18,12:07:35,OUT
2697004070,SE170,27/02/18,12:07:37,OUT
2604011833,SE170,27/02/18,12:08:08,OUT
2604011832,SE170,27/02/18,12:08:09,OUT
2697005318,SE170,27/02/18,12:08:24,OUT
2604011771,SE170,27/02/18,12:08:40,OUT
2697000380,SE170,27/02/18,12:09:01,OUT
2604012960,SE170,27/02/18,12:09:12,OUT
2697005388,SE170,27/02/18,12:09:59,OUT
2697005475,SE170,27/02/18,12:10:03,OUT
2698000175,SE170,27/02/18,12:10:07,OUT
2698000167,SE170,27/02/18,12:10:10,OUT
2698000174,SE170,27/02/18,12:10:13,OUT
2698000157,SE170,27/02/18,12:10:16,OUT
2697000218,SE170,27/02/18,12:10:23,OUT
2611008162,SE170,27/02/18,12:11:31,OUT
2697001907,SE170,27/02/18,12:11:33,OUT
2604012964,SE170,27/02/18,12:11:35,OUT
2604016530,SE170,27/02/18,12:11:37,OUT
2697005799,SE170,27/02/18,12:11:38,OUT
2697006648,SE170,27/02/18,12:11:39,OUT
2604017146,SE170,27/02/18,12:11:41,OUT
2697000498,SE170,27/02/18,12:11:43,OUT
